content,label
"I walked on a path through the jungle

by Jiddu Krishnamurti




I walked on a path through the jungle
Which an elephant had made,
And about me lay a tangle of wilderness.
The voice of desolation fills the distant plain.
And the city is noisy with the bells of a tall temple.
Beyond the jungle are the great mountains,
Calm and clear.

In the fear of Life
The temptation of sorrow is created.

Cut down the jungle -- not one mere tree,
For Truth is attained
By putting aside all that you have sown.

And now I walk with the elephant.",1
"I have been a wanderer long (from The Search)

by Jiddu Krishnamurti




I have been a wanderer long
In this world of transient things.
I have known the passing pleasures thereof.
As the rainbow is beautiful
But soon vanishes into nothingness,
So have I known,
From the very foundation of the world,
The passing away of all things
Beautiful, joyous and pleasurable.

As the moon is full and serene,
In the day of harvest
So am I
In the day of my Liberation
Simple as the tender leaf am I
For in me are many winters and many springs.
As the dew drop is of the sea,
So am I born
In the ocean of my Liberation

As the mysterious river
Enters the open seas,
So have I entered
Into the world of Liberation
This is the end I have known.",1
"I have no name (from The Song of Life)

by Jiddu Krishnamurti




I have no name,
I am as the fresh breeze of the mountains.
I have no shelter;
I am as the wandering waters.
I have no sanctuary, like the dark gods;
Nor am I in the shadow of deep temples.
I have no sacred books;
Nor am I well-seasoned in tradition.
I am not in the incense
Mounting on the high altars,
Nor in the pomp of ceremonies.
I am neither in the graven image,
Nor in the rich chant of a melodious voice.
I am not bound by theories,
Nor corrupted by beliefs.
I am not held in the bondage of religions,
Nor in the pious agony of their priests.
I am not entrapped by philosophies,
Nor held in the power of their sects.
I am neither low nor high,
I am the worshipper and the worshipped.
I am free.
My song is the song of the river
Calling for the open seas,
Wandering, wandering,
I am Life.
I have no name,
I am as the fresh breeze of the mountains.
",1
"Winter

It smelt of new rains and of tender
Shoots of plants- and its warmth was the warmth
Of earth groping for roots… even my
Soul, I thought, must send its roots somewhere
And, I loved his body without shame,
On winter evenings as cold winds
Chuckled against the white window-panes.",1
"Words

All round me are words, and words and words,
They grow on me like leaves, they never
Seem to stop their slow growing
From within... But I tell my self, words
Are a nuisance, beware of them, they
Can be so many things, a
Chasm where running feet must pause, to
Look, a sea with paralyzing waves,
A blast of burning air or,
A knife most willing to cut your best
Friend's throat... Words are a nuisance, but.
They grow on me like leaves ona tree,
They never seem to stop their coming,
From a silence, somewhere deep within... 
",0
"A Losing Battle

How can my love hold him when the other
Flaunts a gaudy lust and is lioness
To his beast? Men are worthless, to trap them
Use the cheapest bait of all, but never
Love, which in a woman must mean tears
And a silence in the blood. 

",0
"An Introduction

I don't know politics but I know the names
Of those in power, and can repeat them like
Days of week, or names of months, beginning with Nehru.
I amIndian, very brown, born inMalabar,
I speak three languages, write in
Two, dream in one.
Don't write in English, they said, English is
Not your mother-tongue. Why not leave
Me alone, critics, friends, visiting cousins,
Every one of you? Why not let me speak in
Any language I like? The language I speak,
Becomes mine, its distortions, its queernesses
All mine, mine alone.
It is half English, halfIndian, funny perhaps, but it is honest,
It is as human as I am human, don't
You see? It voices my joys, my longings, my
Hopes, and it is useful to me as cawing
Is to crows or roaring to the lions, it
Is human speech, the speech of the mind that is
Here and not there, a mind that sees and hears and
Is aware. Not the deaf, blind speech
Of trees in storm or of monsoon clouds or of rain or the
Incoherent mutterings of the blazing
Funeral pyre. I was child, and later they
Told me I grew, for I became tall, my limbs
Swelled and one or two places sprouted hair.
WhenI asked for love, not knowing what else to ask
For, he drew a youth of sixteen into the
Bedroom and closed the door, He did not beat me
But my sad woman-body felt so beaten.
The weight of my breasts and womb crushed me.
I shrank Pitifully.
Then … I wore a shirt and my
Brother's trousers, cut my hair short and ignored
My womanliness. Dress in sarees, be girl
Be wife, they said. Be embroiderer, be cook,
Be a quarreller with servants. Fit in. Oh,
Belong, cried the categorizers. Don't sit
On walls or peep in through our lace-draped windows.
Be Amy, or be Kamala. Or, better
Still, be Madhavikutty. It is time to
Choose a name, a role. Don't play pretending games.
Don't play at schizophrenia or be a
Nympho. Don't cry embarrassingly loud when
Jilted in love … I met a man, loved him. Call
Him not by any name, he is every man
Who wants. a woman, just as I am every
Woman who seeks love. In him . . . the hungry haste
Of rivers, in me . . . the oceans' tireless
Waiting. Who are you, I ask each and everyone,
The answer is, it is I. Anywhere and,
Everywhere, I see the one who calls himself I
In this world, he is tightly packed like the
Sword in its sheath. It is I who drink lonely
Drinks at twelve, midnight, in hotels of strange towns,
It is I who laugh, it is I who make love
And then, feel shame, it is I who lie dying
With a rattle in my throat. I am sinner,
I am saint. I am the beloved and the
Betrayed. I have no joys that are not yours, no
Aches which are not yours. I too call myself I. 


",1
"Annette

Annette,
At the dresser.
Pale fingers over mirror-fields
Reaping
That wheat brown hair.
Beauty
Falling as chaff in old mirrors,
While calenders
In all
The cities turn….
",1
"Forest Fire

Of late I have begun to feel a hunger
To take in with greed, like a forest fire that
Consumes and with each killing gains a wilder,
Brighter charm, all that comes my way. Bald child in
Open pram, you think I only look, and you
Too, slim lovers behind the tree and you, old
Man with paper in your hand and sunlight in
Your hair... My eyes lick at you like flames, my nerves
Consume ; and, when I finish with you, in the
Pram, near the tree and, on the park bench, I spit
Out small heaps of ash, nothing else. But in me
The sights and smells and sounds shall thrive and go on
And on and on. In me shall sleep the baby
That sat in prams and sleep and wake and smile its
Toothless smile. In me shall walk the lovers hand
In hand and in me, where else, the old shall sit
And feel the touch of sun. In me, the street-lamps
Shall glimmer, the cabaret girls cavort, the
Wedding drums resound, the eunuchs swirl coloured
Skirts and sing sad songs of love, the wounded moan,
And in me the dying mother with hopeful
Eyes shall gaze around, seeking her child, now grown
And gone away to other towns, other arms."" 
",0
"In Love

O what does the burning mouth
Of sun, burning in today's,
Sky, remind me….oh, yes, his
Mouth, and….his limbs like pale and
Carnivorous plants reaching
out for me, and the sad lie
of my unending lust.
Where is room, excuse or even
Need for love, for, isn't each
Embrace a complete thing a finished
Jigsaw, when mouth on mouth, i lie,
Ignoring my poor moody mind
While pleasure, with deliberate gaeity
Trumpets harshly into the silence of
the room… At noon
I watch the sleek crows flying
Like poison on wings-and at
Night, from behind the Burdwan
Road, the corpse-bearers cry ‘Bol,
Hari Bol' , a strange lacing
For moonless nights, while I walk
The verandah sleepless, a
Million questions awake in
Me, and all about him, and
This skin-communicated
Thing that I dare not yet in
His presence call our love.


",1
"Krishna

Your body is my prison, Krishna,
I cannot see beyond it.
Your darkness blinds me,
Your love words shut out the wise world's din.
",1
"Love

Until I found you,
I wrote verse, drew pictures,
And, went out with friends
For walks…
Now that I love you,
Curled like an old mongrel
My life lies, content,
In you….



",1
"My Grandmother's House

There is a house now far away where once
I received love……. That woman died,
The house withdrew into silence, snakes moved
Among books, I was then too young
To read, and my blood turned cold like the moon
How often I think of going
There, to peer through blind eyes of windows or
Just listen to the frozen air,
Or in wild despair, pick an armful of
Darkness to bring it here to lie
Behind my bedroom door like a brooding
Dog…you cannot believe, darling,
Can you, that I lived in such a house and
Was proud, and loved…. I who have lost
My way and beg now at strangers' doors to
Receive love, at least in small change? 

",0
